StarRating,Review,Keywords,Sentiment,Sentiment_Score
2,return annoying used able print label drop item usps ups box way work home reduce truck road drive minute make return great way shift expense consumer put car road,"['return', 'annoying', 'used', 'able', 'print', 'label', 'drop', 'item', 'usps', 'ups', 'box', 'way', 'work', 'home', 'reduce', 'truck', 'road', 'drive', 'minute', 'make', 'return', 'great', 'way', 'shift', 'expense', 'consumer', 'put', 'car', 'road']",Postive,0.16666666666666666
1,need dark mode app easy enough use sometimes lock issue shutting restart help really need dark mode,"['need', 'dark', 'mode', 'app', 'easy', 'enough', 'use', 'sometimes', 'lock', 'issue', 'shutting', 'restart', 'help', 'really', 'need', 'dark', 'mode']",Postive,0.06666666666666668
2,app ok customer service problematic caution buyer amazon applying restocking fee product send broken defective much amazon sell junk sending item back call amazon tell problem ask return came broken good luck,"['app', 'ok', 'customer', 'service', 'problematic', 'caution', 'buyer', 'amazon', 'applying', 'restocking', 'fee', 'product', 'send', 'broken', 'defective', 'much', 'amazon', 'sell', 'junk', 'sending', 'item', 'back', 'call', 'amazon', 'tell', 'problem', 'ask', 'return', 'came', 'broken', 'good', 'luck']",Postive,0.09999999999999998
5,always amazon always amazon always something need want z spot never bad experience amazon problem helped sort app never lag harass alexado know cause already enabled,"['always', 'amazon', 'always', 'amazon', 'always', 'something', 'need', 'want', 'z', 'spot', 'never', 'bad', 'experience', 'amazon', 'problem', 'helped', 'sort', 'app', 'never', 'lag', 'harass', 'alexado', 'know', 'cause', 'already', 'enabled']",Postive,0.3499999999999999
1,bad app update unwieldy ui package late app show incorrect information point give refund changing date originally promised incessant amount sale notification,"['bad', 'app', 'update', 'unwieldy', 'ui', 'package', 'late', 'app', 'show', 'incorrect', 'information', 'point', 'give', 'refund', 'changing', 'date', 'originally', 'promised', 'incessant', 'amount', 'sale', 'notification']",Negative,-0.20833333333333326
3,usually problem ordering item digital music pain still always getting error trying order digital music,"['usually', 'problem', 'ordering', 'item', 'digital', 'music', 'pain', 'still', 'always', 'getting', 'error', 'trying', 'order', 'digital', 'music']",Negative,-0.08333333333333333
1,fact received item becoming joke saying going charge paying try buy never received kepted one telling received item give option always pay item amazon seems like taking mug delivery driver even drive come road like day driver paying attention,"['fact', 'received', 'item', 'becoming', 'joke', 'saying', 'going', 'charge', 'paying', 'try', 'buy', 'never', 'received', 'kepted', 'one', 'telling', 'received', 'item', 'give', 'option', 'always', 'pay', 'item', 'amazon', 'seems', 'like', 'taking', 'mug', 'delivery', 'driver', 'even', 'drive', 'come', 'road', 'like', 'day', 'driver', 'paying', 'attention']",Postive,0.45
1,bought trimmer received wifi router opened ticket customer service answer killed cannot make refund cannot send u original item course cannot received wrong item worst customer service ever,"['bought', 'trimmer', 'received', 'wifi', 'router', 'opened', 'ticket', 'customer', 'service', 'answer', 'killed', 'cannot', 'make', 'refund', 'cannot', 'send', 'u', 'original', 'item', 'course', 'cannot', 'received', 'wrong', 'item', 'worst', 'customer', 'service', 'ever']",Negative,-0.33125
1,since map notification sent delivery app opened useless shipment tracking notification sent open app instead hour earlier like recently redoing app still direct link order page like website need transit filter order shipped yet delivered cannot new section ever updated,"['since', 'map', 'notification', 'sent', 'delivery', 'app', 'opened', 'useless', 'shipment', 'tracking', 'notification', 'sent', 'open', 'app', 'instead', 'hour', 'earlier', 'like', 'recently', 'redoing', 'app', 'still', 'direct', 'link', 'order', 'page', 'like', 'website', 'need', 'transit', 'filter', 'order', 'shipped', 'yet', 'delivered', 'cannot', 'new', 'section', 'ever', 'updated']",Negative,-0.043939393939393945
1,nightmarish experience ordered soap delivered bar replacement supposedly sent came ripped empty package got ahold support never helped resolve issue fact even help never got soap rude combative customer service probably end closing account could give 0i would,"['nightmarish', 'experience', 'ordered', 'soap', 'delivered', 'bar', 'replacement', 'supposedly', 'sent', 'came', 'ripped', 'empty', 'package', 'got', 'ahold', 'support', 'never', 'helped', 'resolve', 'issue', 'fact', 'even', 'help', 'never', 'got', 'soap', 'rude', 'combative', 'customer', 'service', 'probably', 'end', 'closing', 'account', 'could', 'give', '0i', 'would']",Negative,-0.2
1,customer service rude uk right really love hang telling problem happening app website rude cannot solve transfer correct apartment deal,"['customer', 'service', 'rude', 'uk', 'right', 'really', 'love', 'hang', 'telling', 'problem', 'happening', 'app', 'website', 'rude', 'cannot', 'solve', 'transfer', 'correct', 'apartment', 'deal']",Postive,0.04642857142857143
2,found today cannot change prime date get removed bank account cancel pay near end month restart starting notice subscription would mind paying extra pay extend date please look,"['found', 'today', 'cannot', 'change', 'prime', 'date', 'get', 'removed', 'bank', 'account', 'cancel', 'pay', 'near', 'end', 'month', 'restart', 'starting', 'notice', 'subscription', 'would', 'mind', 'paying', 'extra', 'pay', 'extend', 'date', 'please', 'look']",Postive,0.03333333333333333
3,order take way long process offer afterpay option slow processing afterpay card always expires creating neverending cycle payment revision order cancellation vendor section also need vetting lot scammy vendor actually verified amazon posing big namebrand company like vibrant jean fron la aspect bad like kindle unlimited prime retail section need work,"['order', 'take', 'way', 'long', 'process', 'offer', 'afterpay', 'option', 'slow', 'processing', 'afterpay', 'card', 'always', 'expires', 'creating', 'neverending', 'cycle', 'payment', 'revision', 'order', 'cancellation', 'vendor', 'section', 'also', 'need', 'vetting', 'lot', 'scammy', 'vendor', 'actually', 'verified', 'amazon', 'posing', 'big', 'namebrand', 'company', 'like', 'vibrant', 'jean', 'fron', 'la', 'aspect', 'bad', 'like', 'kindle', 'unlimited', 'prime', 'retail', 'section', 'need', 'work']",Negative,-0.1472222222222222
1,customer year disappointed delivery time average day day worse last year day worse else find book selling hundred dollar massive number resellers hijack book record dealer stock offer case much time asking book also noted new book arrive damaged often slower expensive often damaged equal prime u,"['customer', 'year', 'disappointed', 'delivery', 'time', 'average', 'day', 'day', 'worse', 'last', 'year', 'day', 'worse', 'else', 'find', 'book', 'selling', 'hundred', 'dollar', 'massive', 'number', 'resellers', 'hijack', 'book', 'record', 'dealer', 'stock', 'offer', 'case', 'much', 'time', 'asking', 'book', 'also', 'noted', 'new', 'book', 'arrive', 'damaged', 'often', 'slower', 'expensive', 'often', 'damaged', 'equal', 'prime', 'u']",Negative,-0.18636363636363637
3,online store app job everytime want open app get black screen restart app twice see home page,"['online', 'store', 'app', 'job', 'everytime', 'want', 'open', 'app', 'get', 'black', 'screen', 'restart', 'app', 'twice', 'see', 'home', 'page']",Negative,-0.08333333333333333
1,got order ready desktop decide install app cannot even find item anything cart saved search amazon suggestion end nothing consistently,"['got', 'order', 'ready', 'desktop', 'decide', 'install', 'app', 'cannot', 'even', 'find', 'item', 'anything', 'cart', 'saved', 'search', 'amazon', 'suggestion', 'end', 'nothing', 'consistently']",Postive,0.225
5,enjoy app much created addiction prime deal easy shopping return even simple think designed really well,"['enjoy', 'app', 'much', 'created', 'addiction', 'prime', 'deal', 'easy', 'shopping', 'return', 'even', 'simple', 'think', 'designed', 'really', 'well']",Postive,0.24666666666666667
5,great shopping need especially pet reliable backed amazon guarantee vendor fails customer cannot look order lately menu yet alone search place order september,"['great', 'shopping', 'need', 'especially', 'pet', 'reliable', 'backed', 'amazon', 'guarantee', 'vendor', 'fails', 'customer', 'cannot', 'look', 'order', 'lately', 'menu', 'yet', 'alone', 'search', 'place', 'order', 'september']",Postive,1.3877787807814457e-17
2,app awful u click look something take time take want give wat looking looking automatic falcon motorcycle keep giving falcon full injection automatic nothing bout time keep looking automatic say stop playing like ring around rosy,"['app', 'awful', 'u', 'click', 'look', 'something', 'take', 'time', 'take', 'want', 'give', 'wat', 'looking', 'looking', 'automatic', 'falcon', 'motorcycle', 'keep', 'giving', 'falcon', 'full', 'injection', 'automatic', 'nothing', 'bout', 'time', 'keep', 'looking', 'automatic', 'say', 'stop', 'playing', 'like', 'ring', 'around', 'rosy']",Negative,-0.325
1,app refined enough allow easy shopping experience also minefield scammy subscription automatically subscribed unless opt upon every purchase know amazon doesnt treat worker well especially country try leave amazon last resort buying product caught couple time last year ive missed automatic subscription left pocket,"['app', 'refined', 'enough', 'allow', 'easy', 'shopping', 'experience', 'also', 'minefield', 'scammy', 'subscription', 'automatically', 'subscribed', 'unless', 'opt', 'upon', 'every', 'purchase', 'know', 'amazon', 'doesnt', 'treat', 'worker', 'well', 'especially', 'country', 'try', 'leave', 'amazon', 'last', 'resort', 'buying', 'product', 'caught', 'couple', 'time', 'last', 'year', 'ive', 'missed', 'automatic', 'subscription', 'left', 'pocket']",Postive,0.07222222222222223
3,past week app loading cleared cache updated week ago worked perfectly fine recently also uninstalled reinstalled yet still full internet service cant access anything app report issue otherwise love amazon always ordering thing plz fix,"['past', 'week', 'app', 'loading', 'cleared', 'cache', 'updated', 'week', 'ago', 'worked', 'perfectly', 'fine', 'recently', 'also', 'uninstalled', 'reinstalled', 'yet', 'still', 'full', 'internet', 'service', 'cant', 'access', 'anything', 'app', 'report', 'issue', 'otherwise', 'love', 'amazon', 'always', 'ordering', 'thing', 'plz', 'fix']",Postive,0.2033333333333333
2,update app weekly order use yes heard right weekly attempt view order check status load load load open play store sure enough another update due,"['update', 'app', 'weekly', 'order', 'use', 'yes', 'heard', 'right', 'weekly', 'attempt', 'view', 'order', 'check', 'status', 'load', 'load', 'load', 'open', 'play', 'store', 'sure', 'enough', 'another', 'update', 'due']",Postive,0.13214285714285715
1,uh oh something went wrong app keep crashing tried force stop clear cache clear data even uninstalled reinstalled foolish app result thing junk,"['uh', 'oh', 'something', 'went', 'wrong', 'app', 'keep', 'crashing', 'tried', 'force', 'stop', 'clear', 'cache', 'clear', 'data', 'even', 'uninstalled', 'reinstalled', 'foolish', 'app', 'result', 'thing', 'junk']",Negative,-0.09999999999999998
1,seems like review got removed amazon longer show actual lowest price low high filter get ton obviously sponsored content obviously lowest price like scrolling start seeing need,"['seems', 'like', 'review', 'got', 'removed', 'amazon', 'longer', 'show', 'actual', 'lowest', 'price', 'low', 'high', 'filter', 'get', 'ton', 'obviously', 'sponsored', 'content', 'obviously', 'lowest', 'price', 'like', 'scrolling', 'start', 'seeing', 'need']",Postive,0.032
3,shopped lot app problem picture òf product always show receiving go send back problem want money worth fine final,"['shopped', 'lot', 'app', 'problem', 'picture', 'òf', 'product', 'always', 'show', 'receiving', 'go', 'send', 'back', 'problem', 'want', 'money', 'worth', 'fine', 'final']",Postive,0.17916666666666667
3,trying purchase electric bicycle week time put payment order mysteriously disappears third time happened would like speak someone customer service getting ridiculous,"['trying', 'purchase', 'electric', 'bicycle', 'week', 'time', 'put', 'payment', 'order', 'mysteriously', 'disappears', 'third', 'time', 'happened', 'would', 'like', 'speak', 'someone', 'customer', 'service', 'getting', 'ridiculous']",Negative,-0.1111111111111111
1,thought prime membership included prime music last update rendered music app totally useless billionaire greed make everything worse time american struggling inflation high fuel price better ya bunch greedy twit,"['thought', 'prime', 'membership', 'included', 'prime', 'music', 'last', 'update', 'rendered', 'music', 'app', 'totally', 'useless', 'billionaire', 'greed', 'make', 'everything', 'worse', 'time', 'american', 'struggling', 'inflation', 'high', 'fuel', 'price', 'better', 'ya', 'bunch', 'greedy', 'twit']",Negative,-0.04
2,bringing star refuse update billing situation make purchase charge make purchase day fact,"['bringing', 'star', 'refuse', 'update', 'billing', 'situation', 'make', 'purchase', 'charge', 'make', 'purchase', 'day', 'fact']",Neutral,0.0
1,app crash time using app many year recent update cannot use anymore,"['app', 'crash', 'time', 'using', 'app', 'many', 'year', 'recent', 'update', 'cannot', 'use', 'anymore']",Postive,0.25
1,since update cannot get amazon load phone say error endyou must aware need fixed asap,"['since', 'update', 'cannot', 'get', 'amazon', 'load', 'phone', 'say', 'error', 'endyou', 'must', 'aware', 'need', 'fixed', 'asap']",Postive,0.175
1,charge account god damn kindle unlimited app let cancel subscription canceled subscription twice charged service explain,"['charge', 'account', 'god', 'damn', 'kindle', 'unlimited', 'app', 'let', 'cancel', 'subscription', 'canceled', 'subscription', 'twice', 'charged', 'service', 'explain']",Neutral,0.0
1,use amazon gift balance hought would able get money back since previously used transferred back account use cent stuck amazon balance forced use money confusing terrible way trap people,"['use', 'amazon', 'gift', 'balance', 'hought', 'would', 'able', 'get', 'money', 'back', 'since', 'previously', 'used', 'transferred', 'back', 'account', 'use', 'cent', 'stuck', 'amazon', 'balance', 'forced', 'use', 'money', 'confusing', 'terrible', 'way', 'trap', 'people']",Negative,-0.18095238095238095
1,day shipping least day minimum absurd since seattle puget sound area use video benefit prime really point wal mart e bay faster whelp nice lasted thank 🙏 namaste 🧘‍♂️☮️,"['day', 'shipping', 'least', 'day', 'minimum', 'absurd', 'since', 'seattle', 'puget', 'sound', 'area', 'use', 'video', 'benefit', 'prime', 'really', 'point', 'wal', 'mart', 'e', 'bay', 'faster', 'whelp', 'nice', 'lasted', 'thank', '🙏', 'namaste', '🧘\u200d♂️☮️']",Postive,0.07999999999999999
2,lately app work bad switch country see bottom amount item cart try open cart app always show location geography cart instead resort use webbrowser admin cart u mx jp please fix application,"['lately', 'app', 'work', 'bad', 'switch', 'country', 'see', 'bottom', 'amount', 'item', 'cart', 'try', 'open', 'cart', 'app', 'always', 'show', 'location', 'geography', 'cart', 'instead', 'resort', 'use', 'webbrowser', 'admin', 'cart', 'u', 'mx', 'jp', 'please', 'fix', 'application']",Negative,-0.33333333333333326
3,love amazon much account got hacked security question ask seems impossible get right answer question correct reason mine wrongmy account got hacked couple day ago hacker canceled subscription accept prime membership course sense unable obtain account get cancel account dispute transaction 😭,"['love', 'amazon', 'much', 'account', 'got', 'hacked', 'security', 'question', 'ask', 'seems', 'impossible', 'get', 'right', 'answer', 'question', 'correct', 'reason', 'mine', 'wrongmy', 'account', 'got', 'hacked', 'couple', 'day', 'ago', 'hacker', 'canceled', 'subscription', 'accept', 'prime', 'membership', 'course', 'sense', 'unable', 'obtain', 'account', 'get', 'cancel', 'account', 'dispute', 'transaction', '😭']",Negative,-0.036190476190476197
3,microphone work field otherwise good cannot use mic phone text speech reinstalled checked permission still problem,"['microphone', 'work', 'field', 'otherwise', 'good', 'cannot', 'use', 'mic', 'phone', 'text', 'speech', 'reinstalled', 'checked', 'permission', 'still', 'problem']",Postive,0.7
3,good app seriously annoying issue whilst scrolling far easy app detect scroll swipe tapping product literally every second maybe even whilst scrolling show product want view issue driving crazy,"['good', 'app', 'seriously', 'annoying', 'issue', 'whilst', 'scrolling', 'far', 'easy', 'app', 'detect', 'scroll', 'swipe', 'tapping', 'product', 'literally', 'every', 'second', 'maybe', 'even', 'whilst', 'scrolling', 'show', 'product', 'want', 'view', 'issue', 'driving', 'crazy']",Negative,-0.02777777777777779
1,horrible service day ago ordered something yesterday recived email saying accound closed amazon already closed another account mine thing first ever account amazon explained later email received thing every time saying record show closed another account meeting term condition use agreement,"['horrible', 'service', 'day', 'ago', 'ordered', 'something', 'yesterday', 'recived', 'email', 'saying', 'accound', 'closed', 'amazon', 'already', 'closed', 'another', 'account', 'mine', 'thing', 'first', 'ever', 'account', 'amazon', 'explained', 'later', 'email', 'received', 'thing', 'every', 'time', 'saying', 'record', 'show', 'closed', 'another', 'account', 'meeting', 'term', 'condition', 'use', 'agreement']",Negative,-0.17500000000000004
1,socalled new improved app absolute trash amazon really gone downhill last year prime waste money day day shipping especially virtually everything way running late,"['socalled', 'new', 'improved', 'app', 'absolute', 'trash', 'amazon', 'really', 'gone', 'downhill', 'last', 'year', 'prime', 'waste', 'money', 'day', 'day', 'shipping', 'especially', 'virtually', 'everything', 'way', 'running', 'late']",Postive,0.0051948051948051965
5,brilliant easy use convenient always cheapest place buy item description le accurate,"['brilliant', 'easy', 'use', 'convenient', 'always', 'cheapest', 'place', 'buy', 'item', 'description', 'le', 'accurate']",Postive,0.5777777777777778
2,amazon promise cover cost return prime shipping however parcel point lo longer accepts barcode let print shipping label mean return expense might well stick ebay,"['amazon', 'promise', 'cover', 'cost', 'return', 'prime', 'shipping', 'however', 'parcel', 'point', 'lo', 'longer', 'accepts', 'barcode', 'let', 'print', 'shipping', 'label', 'mean', 'return', 'expense', 'might', 'well', 'stick', 'ebay']",Negative,-0.3125
2,longer access order section refresh loop without even option search order would say pretty important feature way view order computer,"['longer', 'access', 'order', 'section', 'refresh', 'loop', 'without', 'even', 'option', 'search', 'order', 'would', 'say', 'pretty', 'important', 'feature', 'way', 'view', 'order', 'computer']",Postive,0.325
1,note app load request sign infinite loading screen appears use website chrome problem ive uninstalled several time ive cleared cachecookies continues work,"['note', 'app', 'load', 'request', 'sign', 'infinite', 'loading', 'screen', 'appears', 'use', 'website', 'chrome', 'problem', 'ive', 'uninstalled', 'several', 'time', 'ive', 'cleared', 'cachecookies', 'continues', 'work']",Neutral,0.0
3,good use sit hm peruse order item app cumbersome bc added much info make info overload price become outrageous amazon walmart best apps around spk amazon sup rude helpful,"['good', 'use', 'sit', 'hm', 'peruse', 'order', 'item', 'app', 'cumbersome', 'bc', 'added', 'much', 'info', 'make', 'info', 'overload', 'price', 'become', 'outrageous', 'amazon', 'walmart', 'best', 'apps', 'around', 'spk', 'amazon', 'sup', 'rude', 'helpful']",Postive,0.11999999999999997
1,amazon largest amount lie one website search engine used site worst one shopping site history shopping sight seller claim selling genuine manufactured equipment find lie receive someone selling parody item clearly marked amazon like say harass legitimate seller,"['amazon', 'largest', 'amount', 'lie', 'one', 'website', 'search', 'engine', 'used', 'site', 'worst', 'one', 'shopping', 'site', 'history', 'shopping', 'sight', 'seller', 'claim', 'selling', 'genuine', 'manufactured', 'equipment', 'find', 'lie', 'receive', 'someone', 'selling', 'parody', 'item', 'clearly', 'marked', 'amazon', 'like', 'say', 'harass', 'legitimate', 'seller']",Negative,-0.16666666666666666
2,app always slow open app freeze second close okay,"['app', 'always', 'slow', 'open', 'app', 'freeze', 'second', 'close', 'okay']",Postive,0.04999999999999999
5,love lot item cheaper grocerystores deliver get app watch movie great wrong package damaged one even wrong color one easy reach back understand helping assisting seriously think one honest responsive online business date,"['love', 'lot', 'item', 'cheaper', 'grocerystores', 'deliver', 'get', 'app', 'watch', 'movie', 'great', 'wrong', 'package', 'damaged', 'one', 'even', 'wrong', 'color', 'one', 'easy', 'reach', 'back', 'understand', 'helping', 'assisting', 'seriously', 'think', 'one', 'honest', 'responsive', 'online', 'business', 'date']",Postive,0.125
1,recommend using amazon ever actually need help somebody never get help keep giving stupid screen telling never actually give someone talk someone reach need real help short amazon suck,"['recommend', 'using', 'amazon', 'ever', 'actually', 'need', 'help', 'somebody', 'never', 'get', 'help', 'keep', 'giving', 'stupid', 'screen', 'telling', 'never', 'actually', 'give', 'someone', 'talk', 'someone', 'reach', 'need', 'real', 'help', 'short', 'amazon', 'suck']",Negative,-0.11999999999999997
1,great app demoting star option disable advertising notification without disabling accountorderetc notification add another notification category cryin loud,"['great', 'app', 'demoting', 'star', 'option', 'disable', 'advertising', 'notification', 'without', 'disabling', 'accountorderetc', 'notification', 'add', 'another', 'notification', 'category', 'cryin', 'loud']",Postive,0.45
1,unable change country move two country family friend two others account country used able change location app locked one country use foreseeable future please update switch country like used able,"['unable', 'change', 'country', 'move', 'two', 'country', 'family', 'friend', 'two', 'others', 'account', 'country', 'used', 'able', 'change', 'location', 'app', 'locked', 'one', 'country', 'use', 'foreseeable', 'future', 'please', 'update', 'switch', 'country', 'like', 'used', 'able']",Postive,0.125
2,glitchy hate version customer far many year first time close taking break amazon amazon music apps junk,"['glitchy', 'hate', 'version', 'customer', 'far', 'many', 'year', 'first', 'time', 'close', 'taking', 'break', 'amazon', 'amazon', 'music', 'apps', 'junk']",Postive,0.012499999999999983
1,phone dark mode cannot see typing search bar white white pls fix dark mode also language dutch speak never put setting problem change back tho,"['phone', 'dark', 'mode', 'cannot', 'see', 'typing', 'search', 'bar', 'white', 'white', 'pls', 'fix', 'dark', 'mode', 'also', 'language', 'dutch', 'speak', 'never', 'put', 'setting', 'problem', 'change', 'back', 'tho']",Negative,-0.06
2,moved order bottom search figure showing day new interface look cool useless,"['moved', 'order', 'bottom', 'search', 'figure', 'showing', 'day', 'new', 'interface', 'look', 'cool', 'useless']",Negative,-0.0045454545454545565
3,good app glitching lately app show prime item shipping import fee also saying order know wrong,"['good', 'app', 'glitching', 'lately', 'app', 'show', 'prime', 'item', 'shipping', 'import', 'fee', 'also', 'saying', 'order', 'know', 'wrong']",Negative,-0.03333333333333335
1,nothing problem terrible app every sofa tried order either cancel deliver area constantly ask update payment put account hold ordering thing need accountability explanation blip occur daily,"['nothing', 'problem', 'terrible', 'app', 'every', 'sofa', 'tried', 'order', 'either', 'cancel', 'deliver', 'area', 'constantly', 'ask', 'update', 'payment', 'put', 'account', 'hold', 'ordering', 'thing', 'need', 'accountability', 'explanation', 'blip', 'occur', 'daily']",Negative,-0.3333333333333333
1,app outdated let change prime video channel subscription audible subscription without going web browser search result apways weird also way toggle allow sexual wellness item appear search result without go department also searching within department extremely clunky,"['app', 'outdated', 'let', 'change', 'prime', 'video', 'channel', 'subscription', 'audible', 'subscription', 'without', 'going', 'web', 'browser', 'search', 'result', 'apways', 'weird', 'also', 'way', 'toggle', 'allow', 'sexual', 'wellness', 'item', 'appear', 'search', 'result', 'without', 'go', 'department', 'also', 'searching', 'within', 'department', 'extremely', 'clunky']",Negative,-0.13125000000000003
4,everything good membership little high app ui nice one thing like unrelated video product scroll product page,"['everything', 'good', 'membership', 'little', 'high', 'app', 'ui', 'nice', 'one', 'thing', 'like', 'unrelated', 'video', 'product', 'scroll', 'product', 'page']",Postive,0.318125
4,happened overnight app great year overnight stopped working nothing new downloaded app update literally within hour work,"['happened', 'overnight', 'app', 'great', 'year', 'overnight', 'stopped', 'working', 'nothing', 'new', 'downloaded', 'app', 'update', 'literally', 'within', 'hour', 'work']",Postive,0.4681818181818182
4,need able add info additional delivery instruction odd reason delivery driver even attempt deliver address even though lie say live apartment block concierge main reception cctv throughout building plus google doorbell yes several entrance public would good able post picture stating entrance like delivery apps,"['need', 'able', 'add', 'info', 'additional', 'delivery', 'instruction', 'odd', 'reason', 'delivery', 'driver', 'even', 'attempt', 'deliver', 'address', 'even', 'though', 'lie', 'say', 'live', 'apartment', 'block', 'concierge', 'main', 'reception', 'cctv', 'throughout', 'building', 'plus', 'google', 'doorbell', 'yes', 'several', 'entrance', 'public', 'would', 'good', 'able', 'post', 'picture', 'stating', 'entrance', 'like', 'delivery', 'apps']",Postive,0.22954545454545455
1,terrible even worse company finding new way customer able get ahold customer service seems theme changed app course better even better customer experience hassle joke,"['terrible', 'even', 'worse', 'company', 'finding', 'new', 'way', 'customer', 'able', 'get', 'ahold', 'customer', 'service', 'seems', 'theme', 'changed', 'app', 'course', 'better', 'even', 'better', 'customer', 'experience', 'hassle', 'joke']",Postive,0.03939393939393939
1,app unusable since latest update constantly getting error unable add cart search function brings item completely irrelevant awful,"['app', 'unusable', 'since', 'latest', 'update', 'constantly', 'getting', 'error', 'unable', 'add', 'cart', 'search', 'function', 'brings', 'item', 'completely', 'irrelevant', 'awful']",Negative,-0.3
1,new ad beginning extremely annoying even switch back forth app without closing youstill get dumb ring power add,"['new', 'ad', 'beginning', 'extremely', 'annoying', 'even', 'switch', 'back', 'forth', 'app', 'without', 'closing', 'youstill', 'get', 'dumb', 'ring', 'power', 'add']",Negative,-0.2596590909090909
1,please stop full screen lotr ad every time opening app add option opt slows app start make use app le dislike lotr,"['please', 'stop', 'full', 'screen', 'lotr', 'ad', 'every', 'time', 'opening', 'app', 'add', 'option', 'opt', 'slows', 'app', 'start', 'make', 'use', 'app', 'le', 'dislike', 'lotr']",Postive,0.35
2,app seems solid enough vendor allowed use app scam customer horrible blatenly selling knock fraudulent item amazon shut time move think good run lasted buyer beware using,"['app', 'seems', 'solid', 'enough', 'vendor', 'allowed', 'use', 'app', 'scam', 'customer', 'horrible', 'blatenly', 'selling', 'knock', 'fraudulent', 'item', 'amazon', 'shut', 'time', 'move', 'think', 'good', 'run', 'lasted', 'buyer', 'beware', 'using']",Negative,-0.07500000000000001
1,called customer service see package already paid coming ordered never shippedi spent item package supposed delivered house september 1st would give star could cause amazon corporate headquarters kept hold whole hour,"['called', 'customer', 'service', 'see', 'package', 'already', 'paid', 'coming', 'ordered', 'never', 'shippedi', 'spent', 'item', 'package', 'supposed', 'delivered', 'house', 'september', '1st', 'would', 'give', 'star', 'could', 'cause', 'amazon', 'corporate', 'headquarters', 'kept', 'hold', 'whole', 'hour']",Postive,0.03333333333333333
1,app working november 15th began crashing today update made difference,"['app', 'working', 'november', '15th', 'began', 'crashing', 'today', 'update', 'made', 'difference']",Neutral,0.0
2,dear ignorant developer quit screwing app dang much updated layout completely changed scrolling insane new layout find order order history button interested function crud want use smh disappointed update,"['dear', 'ignorant', 'developer', 'quit', 'screwing', 'app', 'dang', 'much', 'updated', 'layout', 'completely', 'changed', 'scrolling', 'insane', 'new', 'layout', 'find', 'order', 'order', 'history', 'button', 'interested', 'function', 'crud', 'want', 'use', 'smh', 'disappointed', 'update']",Negative,-0.17727272727272725
1,lost access number used 2fa response receive looking assistance sign upload document without number secret amazon track record poor employee treatment perhaps adding dreadful customer service might step far,"['lost', 'access', 'number', 'used', '2fa', 'response', 'receive', 'looking', 'assistance', 'sign', 'upload', 'document', 'without', 'number', 'secret', 'amazon', 'track', 'record', 'poor', 'employee', 'treatment', 'perhaps', 'adding', 'dreadful', 'customer', 'service', 'might', 'step', 'far']",Negative,-0.425
1,used 💓 amz easy shopping mostly shipping quick delivery easy return since bezos sold changed worse change need many need get bulk edits list etc payment opts gift card always use amz gc prm vids store unwanted addition cart amz started adding unwanted itemsquantities cart looking mean buying please fix til ⭐ sorry 😔,"['used', '💓', 'amz', 'easy', 'shopping', 'mostly', 'shipping', 'quick', 'delivery', 'easy', 'return', 'since', 'bezos', 'sold', 'changed', 'worse', 'change', 'need', 'many', 'need', 'get', 'bulk', 'edits', 'list', 'etc', 'payment', 'opts', 'gift', 'card', 'always', 'use', 'amz', 'gc', 'prm', 'vids', 'store', 'unwanted', 'addition', 'cart', 'amz', 'started', 'adding', 'unwanted', 'itemsquantities', 'cart', 'looking', 'mean', 'buying', 'please', 'fix', 'til', '⭐', 'sorry', '😔']",Postive,0.12343749999999998
1,amazon deliberately stall dispatch none prime member really dodgy practice force prime backfire though trying online shop find way quick free delivery amazon used getting way greedy,"['amazon', 'deliberately', 'stall', 'dispatch', 'none', 'prime', 'member', 'really', 'dodgy', 'practice', 'force', 'prime', 'backfire', 'though', 'trying', 'online', 'shop', 'find', 'way', 'quick', 'free', 'delivery', 'amazon', 'used', 'getting', 'way', 'greedy']",Postive,0.3111111111111111
2,constant crash bad policy nuisance lotr trailer video playing hogging data background allow ship peace every time jump main menu idiotic lotr thing play website inundated shady ccp seller weird fluctuation pricing product sunday price rick b bottom additional discount percentage sponsor badge search shoot obtained price bumped sky high stop farce,"['constant', 'crash', 'bad', 'policy', 'nuisance', 'lotr', 'trailer', 'video', 'playing', 'hogging', 'data', 'background', 'allow', 'ship', 'peace', 'every', 'time', 'jump', 'main', 'menu', 'idiotic', 'lotr', 'thing', 'play', 'website', 'inundated', 'shady', 'ccp', 'seller', 'weird', 'fluctuation', 'pricing', 'product', 'sunday', 'price', 'rick', 'b', 'bottom', 'additional', 'discount', 'percentage', 'sponsor', 'badge', 'search', 'shoot', 'obtained', 'price', 'bumped', 'sky', 'high', 'stop', 'farce']",Negative,-0.27375
1,watch shipping date changed amazon latest possible date checkout app purposely refresh last second checkout latest date save amazon money shipping happens time prime shippingovernightnext day change day amazon highly deceptive abusive practice,"['watch', 'shipping', 'date', 'changed', 'amazon', 'latest', 'possible', 'date', 'checkout', 'app', 'purposely', 'refresh', 'last', 'second', 'checkout', 'latest', 'date', 'save', 'amazon', 'money', 'shipping', 'happens', 'time', 'prime', 'shippingovernightnext', 'day', 'change', 'day', 'amazon', 'highly', 'deceptive', 'abusive', 'practice']",Postive,0.19333333333333333
